,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
3409,Josh Koscheck,-325.0,Robbie Lawler,250.0,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
3413,Liz Carmouche,700.0,Ronda Rousey,-1500.0,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
3414,Lyoto Machida,-230.0,Dan Henderson,170.0,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
3419,Sam Stout,-105.0,Caros Fodor,-135.0,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
3421,Yuri Villefort,-105.0,Nah-Shon Burrell,-135.0,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
3422,Carlo Pedersoli Jr.,-145.0,Dwight Grant,125.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3423,Damir Hadzovic,100.0,Marco Polo Reyes,-120.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3424,Damir Ismagulov,-110.0,Joel Alvarez,-110.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3425,Daniel Teymur,-130.0,Chris Fishgold,110.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3426,Diego Ferreira,105.0,Rustam Khabilov,-125.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3428,Gian Villante,165.0,Michal Oleksiejczuk,-190.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3429,Gillian Robertson,-210.0,Veronica Macedo,180.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3430,Ismail Naurdiev,205.0,Michel Prazeres,-240.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3431,Jan Blachowicz,120.0,Thiago Santos,-140.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3433,John Dodson,175.0,Petr Yan,-205.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3434,Liz Carmouche,-110.0,Lucie Pudilova,-110.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3435,Magomed Ankalaev,-245.0,Klidson Farias de Abreu,175.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3437,Marcos Rogerio de Lima,-110.0,Stefan Struve,-110.0,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
3444,Alan Jouban,-215.0,Ben Saunders,165.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3445,Albert Morales,175.0,Manny Bermudez,-245.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3446,Alex Perez,-160.0,Eric Shelton,120.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3447,Angela Hill,100.0,Maryna Moroz,-140.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3449,Brian Kelleher,120.0,Renan Barao,-160.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3451,Ilir Latifi,-105.0,Ovince St. Preux,-135.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3452,Jeremy Stephens,-130.0,Josh Emmett,-110.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3453,Jessica Andrade,-290.0,Tecia Torres,210.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3456,Marcin Prachnio,-280.0,Sam Alvey,200.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3457,Marion Reneau,160.0,Sara McMann,-195.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3459,Max Griffin,170.0,Mike Perry,-230.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3460,Rani Yahya,-285.0,Russell Doane,205.0,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
3465,Anthony Pettis,-180.0,Joe Lauzon,140.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3466,Bart Palaszewski,120.0,Hatsu Hioki,-160.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3467,Benson Henderson,105.0,Frankie Edgar,-135.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3468,Cheick Kongo,-210.0,Mark Hunt,160.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3469,Chris Cariaso,150.0,Takeya Mizugaki,-190.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3470,Eiji Mitsuoka,170.0,Takanori Gomi,-230.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3473,Jake Shields,-350.0,Yoshihiro Akiyama,250.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3476,Norifumi Yamamoto,-400.0,Vaughan Lee,280.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3477,Quinton Jackson,-250.0,Ryan Bader,190.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3478,Steve Cantwell,180.0,Riki Fukuda,-260.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3481,Tim Boetsch,-320.0,Yushin Okami,240.0,UFC 144: Edgar vs. Henderson,Feb 25th 2012
3485,Ailin Perez,130.0,Hailey Cowan,-160.0,UFC Fight Night 220,Feb 25th 2023
3486,Andre Muniz,-110.0,Brendan Allen,-110.0,UFC Fight Night 220,Feb 25th 2023
3487,Augusto Sakai,125.0,Don'tale Mayes,-145.0,UFC Fight Night 220,Feb 25th 2023
3489,Erick Gonzalez,170.0,Trevor Peek,-200.0,UFC Fight Night 220,Feb 25th 2023
3490,Gabriella Fernandes,145.0,Jasmine Jasudavicius,-170.0,UFC Fight Night 220,Feb 25th 2023
3491,Garrett Armfield,-155.0,Jose Johnson,135.0,UFC Fight Night 220,Feb 25th 2023
3494,Joe Solecki,-450.0,Carl Deaton,350.0,UFC Fight Night 220,Feb 25th 2023
3495,Jordan Leavitt,-125.0,Victor Martinez,105.0,UFC Fight Night 220,Feb 25th 2023
3497,Mike Malott,-235.0,Yohan Lainesse,200.0,UFC Fight Night 220,Feb 25th 2023
3498,Nikita Krylov,-150.0,Ryan Spann,130.0,UFC Fight Night 220,Feb 25th 2023
3499,Nurullo Aliev,-210.0,Rafael Alves,180.0,UFC Fight Night 220,Feb 25th 2023
3501,Tatiana Suarez,-700.0,Montana de La Rosa,500.0,UFC Fight Night 220,Feb 25th 2023
3505,Brandon Moreno,-250.0,Brandon Royval,205.0,UFC,Feb 25th 2024
3506,Brian Ortega,123.0,Yair Rodriguez,-162.0,UFC,Feb 25th 2024
3507,Chris Duncan,160.0,Manuel Torres,-192.0,UFC,Feb 25th 2024
3508,Claudio Puelles,110.0,Fares Ziam,-130.0,UFC,Feb 25th 2024
3509,Daniel Lacerda,310.0,Edgar Chairez,-395.0,UFC,Feb 25th 2024
3510,Daniel Zellhuber,-198.0,Francisco Prado,164.0,UFC,Feb 25th 2024
3511,Denys Bondar,-198.0,Luis Rodriguez,164.0,UFC,Feb 25th 2024
3513,Edgar Chairez,-400.0,Daniel da Silva,310.0,UFC,Feb 25th 2024
3514,Erik Silva,205.0,Muhammad Naimov,-250.0,UFC,Feb 25th 2024
3518,Mateus Mendonca,-105.0,Jesus Santos Aguilar,-115.0,UFC,Feb 25th 2024
3520,Raoni Barcelos,-120.0,Christian Quinonez,100.0,UFC,Feb 25th 2024
3521,Ricky Turcios,245.0,Raul Rosas Jr,-305.0,UFC,Feb 25th 2024
3522,Sam Hughes,275.0,Yazmin Jauregui,-345.0,UFC,Feb 25th 2024
3523,Victor Altamirano,124.0,Felipe Dos Santos,-148.0,UFC,Feb 25th 2024
3526,Alexander Gustafsson,-325.0,James Te Huna,250.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3527,Anthony Perosh,155.0,Tom Blackledge,-185.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3528,Brian Ebersole,425.0,Chris Lytle,-675.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3529,Chris Camozzi,150.0,Kyle Noke,-170.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3531,Chris Tuchscherer,215.0,Mark Hunt,-275.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3532,Dennis Siver,240.0,George Sotiropoulos,-280.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3534,Jason Reinhardt,205.0,Tiequan Zhang,-265.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3535,Jon Fitch,-170.0,B.J. Penn,140.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3536,Jorge Rivera,160.0,Michael Bisping,-210.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3538,Maciej Jewtuszko,-135.0,Curt Warburton,105.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3541,Nick Ring,110.0,Riki Fukuda,-140.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3542,Ross Pearson,-120.0,Spencer Fisher,-120.0,UFC 127: Penn vs. Fitch,Feb 26th 2011
3543,Alejandro Perez,180.0,Jonathan Martinez,-210.0,UFC Fight Night 203,Feb 26th 2022
3544,Arman Tsarukyan,-175.0,Joel Alvarez,150.0,UFC Fight Night 203,Feb 26th 2022
3545,Armen Petrosyan,170.0,Gregory Rodrigues,-200.0,UFC Fight Night 203,Feb 26th 2022
3546,Beneil Dariush,260.0,Islam Makhachev,-350.0,UFC Fight Night 203,Feb 26th 2022
3547,Carlos Hernandez,130.0,Victor Altamirano,-150.0,UFC Fight Night 203,Feb 26th 2022
3548,Fares Ziam,-110.0,Terrance McKinney,-110.0,UFC Fight Night 203,Feb 26th 2022
3550,Hannah Goldy,135.0,Jinh Yu Frey,-165.0,UFC Fight Night 203,Feb 26th 2022
3551,Ignacio Bahamondes,-260.0,Zhu Rong,220.0,UFC Fight Night 203,Feb 26th 2022
3553,Islam Makhachev,-450.0,Bobby Green,350.0,UFC Fight Night 203,Feb 26th 2022
3554,Jairzinho Rozenstruik,-125.0,Marcin Tybura,105.0,UFC Fight Night 203,Feb 26th 2022
3555,Jennifer Gonzalez,220.0,Josiane Nunes,-275.0,UFC Fight Night 203,Feb 26th 2022
3556,Ji Yeon Kim,-200.0,Priscila Cachoeira,170.0,UFC Fight Night 203,Feb 26th 2022
3560,Jonny Parsons,-300.0,Micheal Gillmore,240.0,UFC Fight Night 203,Feb 26th 2022
3562,Josiane Nunes,-175.0,Ramona Pascual.,150.0,UFC Fight Night 203,Feb 26th 2022
3565,Micheal Gillmore,330.0,Ramiz Brahimaj,-400.0,UFC Fight Night 203,Feb 26th 2022
3566,Misha Cirkunov,-190.0,Wellington Turman.,165.0,UFC Fight Night 203,Feb 26th 2022
3569,Ryan Spann,155.0,Ion Curelaba,-190.0,UFC Fight Night 203,Feb 26th 2022
3572,Anderson Silva,-290.0,Michael Bisping,230.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3573,Arnold Allen,-315.0,Yaotzin Meza,235.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3574,Brad Pickett,165.0,Francisco Rivera,-215.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3575,Brad Scott,-105.0,Krzysztof Jotko,-135.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3576,Chris Dempsey,220.0,Scott Askham,-300.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3577,Daniel Omielanczuk,-110.0,Jarjis Danho,-130.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3578,Davey Grant,-245.0,Marlon Vera,175.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3580,Gegard Mousasi,-265.0,Thales Leites,185.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3581,Keita Nakamura,435.0,Tom Breese,-705.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3583,Makwan Amirkhani,-165.0,Mike Wilkinson,125.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3585,Martin Svensson,-120.0,David Teymur,-120.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3588,Norman Parke,220.0,Rustam Khabilov,-300.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3590,Teemu Packalen,-110.0,Thibault Gouti,-130.0,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
3595,Alex Caceres,-300.0,Kevin Croom,250.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3596,Alexis Davis,205.0,Sabina Mazo,-240.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3597,Ciryl Gane,-300.0,Jairzinho Rozenstruik,250.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3598,Dustin Jacoby,-210.0,Maxim Grishin,180.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3600,Jimmie Rivera,-150.0,Pedro Munhoz,130.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3602,Magomed Ankalaev,-240.0,Nikita Krylov,205.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3604,Mayra Bueno Silva,-145.0,Montana de La Rosa,125.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3607,Ronnie Lawrence,-140.0,Vince Cachero,120.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3609,Thiago Moises,120.0,Alexander Hernandez,-140.0,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
3611,Alan Jouban,-385.0,Richard Walsh,265.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3612,Cat Zingano,700.0,Ronda Rousey,-1300.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3613,Derrick Lewis,-385.0,Ruan Potts,265.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3614,Dhiego Lima,100.0,Tim Means,-140.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3615,Gleison Tibau,160.0,Tony Ferguson,-210.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3616,Holly Holm,-505.0,Raquel Pennington,335.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3617,Jake Ellenberger,-165.0,Josh Koscheck,125.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3618,James Krause,-160.0,Valmir Lazaro,120.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3620,Mark Munoz,-280.0,Roan Carneiro,200.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3621,Norifumi Yamamoto,-210.0,Roman Salazar,160.0,UFC 184: Rousey vs. Zingano,Feb 28th 2015
3630,Brendan Allen,-140.0,Tom Breese,110.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3631,Darrick Minner,285.0,Grant Dawson,-405.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3632,Felicia Spencer,-625.0,Zarah Fairn,450.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3633,Gabriel Silva,-175.0,Kyler Phillips,145.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3635,Ion Cutelaba,300.0,Magomed Ankalaev,-400.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3636,Ismail Naurdiev,-150.0,Sean Brady,120.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3637,Jordan Griffin,-210.0,T.J. Brown,170.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3638,Joseph Benavidez,-165.0,Deiveson Figueiredo,135.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3640,Norma Dumont,300.0,Megan Anderson,-400.0,UFC on ESPN+ 27: Benavidez vs. Figueiredo,Feb 29th 2020
3644,Antonio Rodrigo Nogueira,-225.0,Tim Sylvia,175.0,UFC 81: Breaking Point,Feb 2nd 2008
3645,Chris Lytle,-600.0,Kyle Bradley,450.0,UFC 81: Breaking Point,Feb 2nd 2008
3646,Frank Mir,135.0,Brock Lesnar,-155.0,UFC 81: Breaking Point,Feb 2nd 2008
3647,Gleison Tibau,300.0,Tyson Griffin,-360.0,UFC 81: Breaking Point,Feb 2nd 2008
3648,Jeremy Horn,210.0,Nate Marquardt,-250.0,UFC 81: Breaking Point,Feb 2nd 2008
3649,Keita Nakamura,-250.0,Rob Emerson,210.0,UFC 81: Breaking Point,Feb 2nd 2008
3651,Marvin Eastman,175.0,Terry Martin,-210.0,UFC 81: Breaking Point,Feb 2nd 2008
3657,Alistair Overeem,-350.0,Antonio Silva,250.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3658,Chico Camus,-165.0,Dustin Kimura,135.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3659,Demian Maia,110.0,Jon Fitch,-150.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3660,Edwin Figueroa,158.0,Francisco Rivera,-190.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3661,Evan Dunham,-115.0,Gleison Tibau,-115.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3663,Frankie Edgar,155.0,Jose Aldo,-195.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3665,Ian McCall,145.0,Joseph Benavidez,-185.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3666,Jacob Volkmann,-295.0,Bobby Green,235.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3667,Jay Hieron,115.0,Tyron Woodley,-145.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3671,Rashad Evans,-350.0,Antonio Rogerio Nogueira,250.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3673,Yves Edwards,-245.0,Isaac Vallie-Flagg,185.0,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
3674,Anthony Hernandez,-245.0,Markus Perez,175.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3675,Charles Oliveira,-145.0,David Teymur,105.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3676,Demian Maia,-155.0,Lyman Good,115.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3677,Felipe Colares,-105.0,Geraldo de Freitas,-135.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3678,Jairzinho Rozenstruik,-140.0,Junior Albini,100.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3679,Johnny Walker,-400.0,Justin Ledet,280.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3680,Jose Aldo,-120.0,Renato Moicano,-120.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3684,Mara Romero Borella,160.0,Taila Santos,-210.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3686,Marlon Moraes,-215.0,Raphael Assuncao,165.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3687,Max Griffin,-230.0,Thiago Alves,170.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3690,Ricardo Ramos,145.0,Said Nurmagomedov,-185.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3691,Rogerio Bontorin,285.0,Magomed Bibulatov,-405.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3693,Sarah Frota,145.0,Livia Renata Souza,-185.0,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
3696,Alan Patrick,-215.0,Damir Hadzovic,165.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3697,Anthony Smith,170.0,Thiago Santos,-230.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3699,Desmond Green,135.0,Michel Prazeres,-175.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3700,Douglas Silva de Andrade,120.0,Marlon Vera,-160.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3701,Eryk Anders,-300.0,Lyoto Machida,220.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3702,Iuri Alcantara,-125.0,Joe Soto,-115.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3703,Joseph Morales,125.0,Deiveson Figueiredo,-165.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3705,Marcelo Golm,-185.0,Timothy Johnson,145.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3708,Priscila Cachoeira,435.0,Valentina Shevchenko,-705.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3709,Sergio Moraes,180.0,Tim Means,-260.0,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
3714,Azat Maksum,-148.0,Charles Johnson,124.0,UFC Fight Night,Feb 3rd 2024
3715,Blake Bilder,-110.0,Jeongyeong Lee,-110.0,UFC Fight Night,Feb 3rd 2024
3717,Diana Belbita,175.0,Molly McCann,-250.0,UFC Fight Night,Feb 3rd 2024
3718,Jamal Pogues,200.0,Thomas Petersen,-275.0,UFC Fight Night,Feb 3rd 2024
3719,Julija Stoliarenko,-105.0,Luana Carolina,-125.0,UFC Fight Night,Feb 3rd 2024
3720,Landon Quinones,163.0,Marquel Mederos,-225.0,UFC Fight Night,Feb 3rd 2024
3723,Pete Rodriguez,250.0,Themba Gorimbo,-325.0,UFC Fight Night,Feb 3rd 2024
3725,Alex Caceres,110.0,Edwin Figueroa,-140.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3726,Carlos Condit,-135.0,Nick Diaz,105.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3727,Chris Cope,-300.0,Matt Brown,240.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3728,Clifford Starks,220.0,Ed Herman,-280.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3729,Dan Stittgen,200.0,Stephen Thompson,-260.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3730,Dustin Poirier,-400.0,Max Holloway,310.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3733,Fabricio Werdum,-135.0,Roy Nelson,105.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3734,Henry Martinez,260.0,Matt Riddle,-350.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3735,Josh Koscheck,-280.0,Mike Pierce,220.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3740,Rafael Natal,-240.0,Michael Kuiper,180.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3741,Renan Barao,-260.0,Scott Jorgensen,200.0,UFC 143: Condit vs. Diaz,Feb 4th 2012
3744,Abel Trujillo,-120.0,James Vick,-120.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3745,Adam Milstead,145.0,Curtis Blaydes,-185.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3746,Alex Morono,110.0,Niko Price,-150.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3747,Alexa Grasso,-305.0,Felice Herrig,225.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3748,Angela Hill,175.0,Jessica Andrade,-245.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3749,Anthony Hamilton,-265.0,Marcel Fortuna,185.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3750,Bec Rawlings,200.0,Tecia Torres,-280.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3751,Chan Sung Jung,135.0,Dennis Bermudez,-175.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3752,Chas Skelly,-260.0,Chris Gruetzemacher,180.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3754,Daniel Jolly,150.0,Khalil Rountree,-190.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3759,Michinori Tanaka,-230.0,Ricardo Lucas Ramos,170.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3761,Volkan Oezdemir,235.0,Ovince St. Preux,-315.0,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
3762,Anshul Jubli,145.0,Jeka Saragih,-175.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3763,Blagoy Ivanov,155.0,Marcin Tybura,-185.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3764,Denis Tiuliulin,185.0,Jun Yong Park,-245.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3765,Derrick Lewis,150.0,Serghei Spivac,-180.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3766,Devin Clark,190.0,Da Un Jung,-250.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3767,Ji Yeon Kim,-245.0,Mandy Bohm,185.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3768,Kyle Nelson,210.0,Choi Doo-Ho,-270.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3771,Rinya Nakamura,-350.0,Toshiomi Kazama,260.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3773,Tatsuro Taira,-800.0,Jesus Santos Aguilar,500.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3775,Yusaku Kinoshita,-255.0,Adam Fugitt,195.0,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
3776,Aliaskhab Khizriev,-138.0,Makhmud Muradov,105.0,UFC Fight Night,Feb 4th 2024
3777,Charles Radtke,163.0,Gilbert Urbina,-225.0,UFC Fight Night,Feb 4th 2024
3778,Drew Dober,-110.0,Renato Moicano,-120.0,UFC Fight Night,Feb 4th 2024
3781,Muslim Salikhov,220.0,Randy Brown,-270.0,UFC Fight Night,Feb 4th 2024
3782,Nassourdine Imavov,-150.0,Roman Dolidze,125.0,UFC Fight Night,Feb 4th 2024
3783,Natalia Silva,-275.0,Viviane Araujo,200.0,UFC Fight Night,Feb 4th 2024
3785,Rei Tsuruya,-575.0,Jiniushiyue,425.0,Road to UFC,Feb 4th 2024
3788,Shin Haraguchi,-110.0,Rongzhu,-120.0,Road to UFC,Feb 4th 2024
3789,Shin Haraguchi,-148.0,Zhu Rong,124.0,Road to UFC,Feb 4th 2024
3791,Anderson Silva,-310.0,Vitor Belfort,255.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3792,Antonio Banuelos,300.0,Miguel Torres,-390.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3793,Carlos Eduardo Rocha,270.0,Jake Ellenberger,-360.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3794,Chad Mendes,-350.0,Michihiro Omigawa,260.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3795,Demetrious Johnson,145.0,Norifumi Yamamoto,-175.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3796,Donald Cerrone,-240.0,Paul Kelly,180.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3797,Forrest Griffin,110.0,Rich Franklin,-150.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3798,Gabe Ruediger,145.0,Paul Taylor,-175.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3800,Jon Jones,-230.0,Ryan Bader,170.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
3801,Kenny Robertson,260.0,Mike Pierce,-350.0,UFC 126: Silva vs. Belfort,Feb 5th 2011
