,Winner,Ht Diff,Reach Diff,Career W Diff,Career L Diff,W Diff,L Diff,Num Fights Diff,W Perc Diff,Sig Strikes Avg Diff,Sig Str % Diff,Sig Strikes Opp Avg Diff,Sig Str % Opp Diff,Strikes Avg Diff,Str % Diff,Strikes Opp Avg Diff,Str % Opp Diff,TD Avg Diff,TD % Diff,TD Opp Avg Diff,TD % Opp Diff,KD Avg Diff,KD Opp Avg Diff,DEC Avg Diff,KO Avg Diff,SUB Avg Diff,DEC Opp Avg Diff,KO Opp Avg Diff,SUB Opp Avg Diff,CTRL Avg Diff,CTRL Opp Avg Diff,Time Avg Diff,Streak Diff,Age Diff,Career Fights Diff,Career W Perc Diff,Stance Diff
452,0,-3,-4,2,4,-2,0,-2,-16,-11.583333333333336,12.517149517149516,1.5,9.643537127141947,-46.75,-10.747050262487654,-26.916666666666657,-13.947520241908212,-0.5,12.72727272727273,0.08333333333333337,1.4285714285714306,0.0833333333333334,-0.3333333333333333,-0.1666666666666666,-0.3333333333333333,0.33333333333333337,-0.1666666666666666,0.5,-0.1666666666666666,-147.75,-6.916666666666671,-212.25,0,1,6.0,-12.5,0
453,0,1,-2,-6,2,-1,0,-1,-100,-26.0,-61.90476190476191,-8.0,-53.333333333333336,-28.0,-32.55813953488372,-8.0,-26.666666666666668,0.0,0.0,-1.0,-25.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-65.0,-72.0,-246.0,-1,10,-4.0,-20.0,1
454,1,1,6,2,2,0,1,1,0,64.0,56.63716814159292,83.0,54.966887417218544,70.0,30.042918454935624,89.0,28.8961038961039,1.0,12.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,12.0,669.0,-1,11,4.0,-12.987012987012974,0
455,0,0,4,0,2,-1,1,0,-50,26.0,0.5886461139379406,37.5,-0.6842619745845511,23.5,-3.3520674427940484,46.0,-0.041759102179305785,-0.5,-88.88888888888889,2.0,50.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.5,0.0,-0.5,90.0,234.5,-1,2,2.0,-15.0,1
456,1,1,5,3,2,0,0,0,0,-39.0,-5.588265998538464,10.333333333333332,3.3461443094470624,-35.666666666666664,2.7428077006272993,16.333333333333332,9.559748427672957,-0.3333333333333333,-38.888888888888886,1.6666666666666667,48.888888888888886,-0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,-0.3333333333333333,0.0,0.3333333333333333,17.33333333333333,72.33333333333331,-132.0,1,4,5.0,-5.769230769230774,1
457,1,1,0,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,-1.098901098901095,0
458,0,-1,-4,4,0,0,0,0,0,-29.0,-13.3314012461962,-43.0,-18.61939230360283,-44.0,-10.31384074862336,-138.0,-22.967320064030925,-6.0,-54.54545454545454,0.0,16.666666666666657,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-458.0,-110.0,0.0,0,7,4.0,8.333333333333343,0
459,1,2,1,-2,-1,0,0,0,0,10.0,0.03339344152808721,-5.666666666666657,-15.148363331031025,38.0,15.321368163878976,52.66666666666664,7.281171792234112,2.666666666666667,15.384615384615383,0.6666666666666666,28.57142857142857,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,292.0,37.666666666666664,337.33333333333337,0,-3,-3.0,3.076923076923066,0
460,0,-1,-2,1,-1,-1,-1,-2,-50,-70.0,-35.175879396984925,-40.5,-21.54255319148936,-86.0,-28.150572831423897,-69.5,-28.252032520325205,-1.5,-30.0,-1.0,-22.22222222222222,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-75.0,-290.5,-900.0,1,-4,0.0,11.1111111111111,1
461,0,-3,-5,2,1,0,0,0,0,8.0,8.130699088145896,-21.0,-18.055555555555557,29.0,13.518365092515872,87.0,16.88101780230437,-1.0,-14.285714285714285,4.0,50.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-292.0,558.0,213.0,0,8,3.0,-5.714285714285708,1
462,1,-1,-2,5,2,0,2,2,0,24.5,25.925925925925924,40.5,22.01086956521739,50.5,38.69731800766284,165.0,54.72636815920397,0.0,0.0,3.5,38.88888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,671.0,900.0,-2,6,7.0,-2.2727272727272663,0
463,0,4,1,-2,0,1,0,1,100,15.0,27.77777777777778,38.0,43.18181818181818,23.0,19.82758620689655,56.0,28.14070351758794,0.0,0.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,482.0,900.0,1,5,-2.0,0.0,0
464,1,2,3,-3,1,0,1,1,-50,58.0,25.217883418222975,25.0,-11.446352999751056,68.5,11.235927193374007,-1.5,-13.714888118071144,-0.5,16.666666666666664,0.5,-7.142857142857153,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-456.5,-103.5,-344.5,0,1,-2.0,-12.5,2
465,0,-1,4,-1,0,-1,-1,-2,-50,-14.5,-14.57286432160804,-22.0,-20.657276995305164,-22.0,-16.541353383458645,-38.0,-29.571984435797667,-0.5,-16.666666666666664,-0.5,-50.0,-0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,-257.5,-86.0,-650.5,1,1,-1.0,-0.9090909090909065,0
466,1,2,-4,-10,-7,1,-1,0,33,-4.333333333333332,6.929832188505351,-30.333333333333332,-2.190358613352945,-9.666666666666664,1.3648253577473497,-31.0,-4.477611940298509,-0.6666666666666667,-19.580419580419576,-0.3333333333333333,15.151515151515145,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.0,144.33333333333331,-95.66666666666666,-1.0,0,-9,-17.0,19.252873563218387,0
467,1,-1,5,6,4,-2,0,-2,-25,-3.25,-4.671499082234725,59.25,17.131785039157442,-3.5,-4.369792437440413,53.25,13.618025244779993,0.25,42.30769230769231,0.25,20.83333333333333,-0.75,0.5,-0.25,0.0,0.0,0.5,-0.25,0.0,-163.0,-18.75,-95.0,-1,3,10.0,-14.046822742474916,2
468,0,2,4,-1,4,0,2,2,-18,3.2857142857142847,-3.7987114670484523,31.685714285714283,9.020386105022963,1.2571428571428456,-3.3171086344531453,25.799999999999997,5.2703363403073915,0.08571428571428569,15.079365079365079,0.8,66.66666666666667,-0.6571428571428573,0.4285714285714285,0.08571428571428569,-0.25714285714285723,0.0,0.4285714285714285,-0.05714285714285722,-0.2,-142.6,4.657142857142844,52.08571428571429,0,4,3.0,-21.008403361344534,0
469,0,3,5,7,7,-3,2,-1,-46,16.866666666666667,5.498438552936339,16.033333333333335,11.72648228655999,30.63333333333334,6.767038637182754,17.533333333333346,5.622753929933637,0.6333333333333334,23.626373626373628,0.8666666666666667,30.476190476190474,-0.4666666666666666,0.4,-0.3333333333333333,-0.1333333333333333,0.0,0.6,-0.1666666666666666,0.03333333333333341,-4.066666666666663,21.299999999999997,-57.53333333333342,-4,7,14.0,-17.701149425287355,0
470,0,0,2,15,3,2,3,5,-13,9.976190476190489,0.8919788022226776,15.821428571428573,3.841418369859639,11.214285714285715,1.465454139369001,18.119047619047613,3.69133061662005,0.5714285714285715,26.363636363636363,0.23809523809523814,15.09216589861751,-0.0714285714285714,0.1666666666666666,-0.09523809523809518,-0.1190476190476191,0.0833333333333333,0.25,-0.05952380952380949,-0.05952380952380949,-112.0,11.845238095238102,-11.345238095238074,-1,9,18.0,-2.205882352941174,0
471,1,0,0,3,-1,-3,-2,-5,-60,-47.0,-28.65853658536585,-53.8,-29.49561403508772,-63.8,-32.61758691206544,-79.8,-33.87096774193548,-1.8,-45.0,-0.4,-13.333333333333334,0.0,0.0,-0.6,0.0,0.0,-0.2,0.0,-0.2,-193.4,-151.4,-809.4,1,0,2.0,9.523809523809518,0
472,1,-3,-1,3,3,3,1,4,-20,-13.2,-34.05017921146953,-62.4,-32.45202483420347,22.200000000000003,26.336898395721917,-61.6,11.397832817337463,2.4,44.44444444444444,0.8,50.0,-0.8,-2.0,0.6,-1.0,0.2,0.0,0.2,0.0,253.2,-46.0,-78.60000000000002,-2,1,6.0,-12.380952380952365,0
473,1,0,3,8,8,9,8,17,2,25.921052631578952,-3.2333008903788603,-2.6315789473684177,-7.576736179096432,29.973684210526322,-6.963985414342563,-27.315789473684212,-13.511383537653241,1.2105263157894737,35.38461538461539,0.5789473684210529,-19.791666666666657,-0.3421052631578948,-0.631578947368421,0.3684210526315789,-0.3421052631578948,0.0,0.2631578947368421,0.1052631578947368,-0.3947368421052632,73.23684210526316,-147.10526315789474,153.86842105263156,0,1,16.0,-18.75,0
474,0,1,-2,-2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,-1.0,-11.111111111111114,1
475,0,0,1,-3,4,-3,0,-3,-100,-26.666666666666668,-26.490066225165563,-10.0,-19.607843137254903,-41.66666666666666,-40.71661237785016,-17.333333333333332,-33.5483870967742,-1.6666666666666667,-35.714285714285715,-0.6666666666666666,-40.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,-0.6666666666666666,0.0,0.0,0.0,-341.6666666666667,-89.0,-573.0,-3,4,1.0,-28.57142857142857,0
476,1,-1,3,5,-2,2,-1,1,34,-26.083333333333336,2.3589445935814624,-41.583333333333336,-1.961306269905407,-6.166666666666671,19.994052339413162,-40.833333333333336,8.516667463771576,0.75,13.90374331550802,-1.5,6.666666666666671,0.25,0.25,-0.16666666666666663,0.0,0.5,0.0,0.0,-0.3333333333333333,362.1666666666667,-11.666666666666671,-10.25,3,-7,3.0,18.181818181818173,0
477,1,1,5,-10,-8,-2,-4,-6,37,6.436363636363634,8.983843537414959,-10.872727272727277,5.320874425148848,17.363636363636367,16.286008866893496,-19.272727272727273,5.053449951409128,0.8545454545454545,24.033613445378148,-0.5090909090909091,-30.25210084033614,0.30909090909090914,-0.0727272727272727,0.21818181818181823,-0.0727272727272727,0.21818181818181823,-0.0909090909090909,-0.0909090909090909,-0.1818181818181818,288.3454545454546,-31.0,172.79999999999995,4,-8,-18.0,24.24242424242425,0
478,0,-3,-2,4,3,1,3,4,25,31.25,18.910741301059,27.0,18.914185639229423,39.25,19.69887076537014,38.0,21.22905027932961,0.5,33.33333333333333,2.25,56.25,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,13.5,146.75,685.25,-1,1,7.0,-14.285714285714278,0
479,0,-1,0,-1,2,-1,0,-1,0,8.5,29.655317360235394,47.0,22.93963254593176,70.5,44.06054471843945,53.0,2.2757274866555726,3.0,60.0,0.0,0.0,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,329.5,78.0,619.0,-1,-2,1.0,-18.888888888888886,0
480,1,2,3,5,0,4,1,5,80,68.4,24.836601307189543,83.6,26.38888888888889,70.8,23.381770145310437,91.4,24.891067538126364,0.8,26.666666666666668,0.0,0.0,0.6,0.4,0.4,0.2,0.2,0.2,0.0,0.0,59.4,21.8,672.2,1,9,5.0,5.681818181818173,1
481,0,-1,1,-2,-3,0,-1,-1,0,-23.0,-53.48837209302325,-45.0,-54.21686746987952,-24.0,-27.58620689655172,-46.0,-27.54491017964072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-15.0,-9.0,-227.0,1,-2,-5.0,25.0,2
482,0,-1,-3,-5,-1,-5,-3,-8,-10,20.0,25.764449779260676,9.5,11.063346163486592,31.700000000000003,9.029480215561634,-1.2999999999999972,-3.7951216522645055,0.5,-10.0,-0.4,-21.052631578947366,-0.3,-0.3,0.2,-0.3,0.0,0.0,0.3,-0.2,78.30000000000001,-60.900000000000006,-116.89999999999998,0,-3,-6.0,-2.024291497975696,0
483,0,2,4,1,2,4,2,6,22,-4.222222222222214,-9.472351161438464,11.777777777777786,-9.65510286405809,-14.333333333333343,-9.860182078516008,20.77777777777778,-1.0981673613172553,-1.8888888888888886,23.80952380952381,1.6666666666666667,51.72413793103448,0.6666666666666666,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,-0.2222222222222222,0.0,-191.77777777777777,59.55555555555557,11.777777777777828,-1,3,3.0,-6.722689075630257,2
484,1,0,-2,-5,-9,-1,-5,-6,-16,-53.66666666666666,-29.814814814814817,-68.16666666666667,-27.486559139784944,-63.66666666666666,-29.04942965779468,-85.66666666666667,-29.28774928774929,0.0,0.0,-1.3333333333333333,-80.0,-0.1666666666666666,0.0,-0.1666666666666666,0.0,0.0,-0.1666666666666666,-0.5,-0.1666666666666666,-38.16666666666666,-161.33333333333334,-660.6666666666666,4,1,-14.0,42.85714285714286,0
485,0,0,0,8,10,3,9,12,-70,-8.92307692307692,-22.40253164556962,10.538461538461533,-14.642678660669667,-3.615384615384613,0.843517824680017,13.384615384615387,5.36210213622816,0.0,0.0,0.5384615384615384,43.75,0.2307692307692307,0.2307692307692307,-0.9230769230769231,0.2307692307692307,0.0,0.3076923076923077,0.2307692307692307,0.1538461538461538,16.53846153846154,35.15384615384615,-298.46153846153845,0,2,18.0,-38.46153846153846,0
486,1,1,1,-24,-21,-20,-15,-35,17,24.12820512820513,1.8475383189214192,36.48717948717949,6.040990681644921,16.47435897435897,-4.175227075741585,33.80128205128205,2.5212301828984387,0.04487179487179491,-4.761904761904766,0.3397435897435898,15.277777777777779,-0.10897435897435898,-0.1538461538461538,0.1923076923076923,0.0192307692307693,-0.0512820512820512,0.1217948717948718,-0.2051282051282051,-0.0769230769230769,-37.71153846153847,11.288461538461533,158.76282051282055,3,-12,-45.0,30.1948051948052,0
487,1,7,4,22,8,-1,0,-1,-100,-21.0,-51.21951219512195,-22.0,-48.888888888888886,-21.0,-25.60975609756097,-23.0,-25.274725274725277,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-10.0,-1.0,-253.0,-1,-1,30.0,-20.0,0
488,1,-2,-5,-2,-4,-3,-2,-5,-7,-25.642857142857146,4.014898958719183,-16.071428571428573,4.420045045045047,-51.5,-14.326067211625798,-24.285714285714285,-1.644624063665546,-0.5,50.0,-0.1428571428571428,-9.090909090909092,-0.5714285714285714,0.3571428571428572,-0.2857142857142857,0.2142857142857143,0.0,0.0,0.07142857142857151,0.0,-144.78571428571428,-43.35714285714285,-267.7142857142857,1,-3,-6.0,20.320855614973254,0
489,1,-2,-3,-4,-4,0,-3,-3,33,-18.83333333333333,10.631198127261118,-26.16666666666667,6.346069389547658,-34.0,-2.565176758725144,-50.5,-9.07590313759356,0.1666666666666667,40.90909090909091,-2.1666666666666665,-38.88888888888889,0.0,0.3333333333333333,-0.1666666666666666,0.6666666666666666,-0.1666666666666666,-0.1666666666666666,0.1666666666666667,-0.3333333333333333,-50.333333333333336,-215.33333333333334,-435.1666666666667,0,-1,-8.0,16.666666666666657,0
490,1,2,1,3,1,2,0,2,100,49.0,32.88590604026846,44.5,25.428571428571427,69.5,30.41575492341357,60.5,31.926121372031663,0.5,100.0,1.0,100.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,159.5,94.0,444.5,2,1,4.0,-10.0,0
491,1,3,0,-3,-2,0,0,0,0,-49.0,3.6363636363636402,-83.0,-11.621966794380583,-53.0,2.0034717199479246,-98.0,-8.312193633294552,0.0,85.71428571428572,1.0,50.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-101.0,26.0,-689.0,0,0,-5.0,10.714285714285708,2
492,1,-2,1,4,5,-2,-1,-3,-66,-50.333333333333336,-23.053435114503817,-43.333333333333336,-22.07130730050934,-67.33333333333333,-28.898426323319025,-47.0,-21.49390243902439,-0.3333333333333333,-33.33333333333333,-1.0,-42.85714285714285,0.0,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,-36.333333333333336,-47.0,-504.0,-2,3,9.0,-22.22222222222223,-1
493,1,2,2,-2,-2,2,2,4,50,43.5,23.868312757201647,37.75,21.63323782234957,59.5,30.78913324708926,46.0,24.146981627296583,0.25,16.666666666666664,0.75,42.85714285714285,0.25,0.5,0.25,0.25,0.0,0.0,0.25,0.25,48.75,37.5,464.75,-1,0,-4.0,8.57142857142857,0
494,0,-3,-3,15,11,5,4,9,-3,-15.914285714285718,-8.761662372912753,-0.7428571428571544,-3.2943754625374453,-14.357142857142854,-1.8892247280994106,11.51428571428572,5.3160114193283725,0.0714285714285714,-4.166666666666671,-0.1428571428571429,1.1904761904761756,-0.12857142857142861,-0.11428571428571432,-0.18571428571428583,-0.05714285714285722,0.2142857142857142,0.1428571428571428,-0.12857142857142861,0.01428571428571418,7.857142857142861,53.571428571428555,-22.442857142857065,-2,7,26.0,-16.953316953316957,0
495,0,1,4,0,-1,-2,-1,-3,0,5.0,-0.3416568375560445,16.499999999999993,7.348845598845603,0.3333333333333428,-8.861037901253543,11.166666666666679,-1.6689895470383327,-0.5,8.333333333333329,-1.1666666666666667,-50.0,-0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,-0.1666666666666666,0.0,-0.1666666666666666,0.1666666666666667,-6.166666666666686,-10.166666666666657,178.66666666666669,-1,-1,-1.0,7.575757575757564,0
496,0,-3,-1,-1,5,-1,3,2,-27,-18.4920634920635,-0.9939590925506465,-3.9682539682539684,2.9923494227291734,-28.396825396825395,-2.919170216002435,0.39682539682539897,8.614007467050516,0.031746031746031744,-16.52421652421653,0.11111111111111116,2.6315789473684177,-0.03174603174603169,-0.06349206349206349,-0.06349206349206349,-0.03174603174603169,-0.1746031746031746,0.1111111111111111,-0.03174603174603169,0.19047619047619052,-13.523809523809547,51.111111111111114,5.0793650793650045,-1,14,4.0,-25.791855203619903,-1
497,0,-3,0,7,2,1,1,2,-5,-4.868686868686872,-8.724673570463757,7.454545454545453,-1.007300047956516,-4.202020202020215,-7.677552668203596,6.232323232323232,-2.477309154833584,2.4646464646464645,-16.447368421052623,-0.11111111111111116,5.833333333333329,0.07070707070707069,0.3232323232323232,0.030303030303030276,-0.020202020202020207,-0.06060606060606061,0.0909090909090909,0.07070707070707069,-0.1111111111111111,83.06060606060603,4.272727272727266,267.7171717171717,-6,1,9.0,-3.3333333333333286,-2
498,0,-2,0,6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,8.0,-6.666666666666657,1
499,0,2,-3,-2,2,3,1,4,-20,7.800000000000001,-29.771846107963015,8.4,-21.36627906976744,2.200000000000003,-6.3405797101449295,12.200000000000003,-6.190933441148239,-3.2,-27.083333333333343,0.4,40.0,0.2,0.2,0.2,0.4,-0.8,0.0,0.2,0.0,-399.6,43.0,-394.0,3,0,0.0,-15.384615384615373,-1
500,1,1,-1,-7,-2,2,0,2,0,-20.5,-15.818045878617792,-1.25,-14.949224416917758,-34.25,-2.9201320375458693,23.5,10.051736881005173,-0.5,9.210526315789465,0.0,3.5714285714285694,0.5,0.0,0.25,0.25,-0.5,0.0,0.0,0.0,-239.25,-2.75,-172.25,2,4,-9.0,27.14285714285714,-1
501,1,0,1,-5,-4,0,-1,-1,16,2.4166666666666643,-0.0011861974069731218,-7.416666666666671,1.1985013255819048,-16.166666666666664,-12.1619885395164,-3.4166666666666643,3.3555599787685786,2.25,2.142857142857153,-2.5833333333333335,-8.148148148148152,-0.5,0.0,0.3333333333333333,0.0,-0.16666666666666669,0.08333333333333331,0.0,-0.25,313.0833333333333,-165.83333333333331,275.08333333333337,1,-3,-9.0,11.666666666666671,1
502,1,-3,0,1,-2,3,1,4,75,34.5,19.246861924686197,21.0,19.047619047619047,70.5,32.265446224256294,57.75,38.62876254180602,3.75,55.55555555555556,0.5,40.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,499.25,64.5,874.75,1,1,-1.0,11.029411764705884,1
503,0,2,-1,4,7,-2,-1,-3,20,-14.100000000000001,7.046512084503167,-6.0,1.0896445131375607,-27.400000000000006,15.815217391304344,-23.200000000000003,-2.5460559885981695,-3.0,-53.57142857142857,1.1,10.0,0.3,0.0,0.09999999999999998,0.3,-0.2,-0.2,0.0,0.0,-303.0,152.9,-316.4,0,5,11.0,-20.378151260504197,-1
504,0,0,4,-8,0,-1,1,0,-17,-12.166666666666668,-2.6295405488745036,3.166666666666666,4.06560684905768,-5.0,9.019340354921773,9.166666666666657,11.40181069519329,-0.16666666666666696,-14.682539682539677,0.0,26.666666666666657,-0.3333333333333333,0.1666666666666666,-0.1666666666666667,-0.1666666666666666,0.16666666666666669,-0.1666666666666666,0.1666666666666666,0.1666666666666666,-24.5,46.666666666666686,-111.0,0,2,-8.0,-8.888888888888886,-1
505,1,-2,0,-7,-4,-1,-3,-4,22,15.779220779220779,6.217231276708979,-3.428571428571429,-2.5409925176853836,9.207792207792203,-7.1859199045417235,-0.9090909090909065,-1.424100518139852,-1.987012987012987,-8.508771929824562,0.4935064935064935,17.582417582417584,0.2857142857142857,-0.1818181818181818,0.0649350649350649,0.051948051948051896,0.1038961038961039,-0.038961038961039,-0.0909090909090909,-0.0909090909090909,-13.818181818181813,60.10389610389609,66.62337662337654,2,0,-11.0,9.473684210526315,0
506,1,-2,-3,4,2,5,1,6,-13,21.75,0.9243900753334717,-2.5,-25.00997820146756,39.375,12.793143418618392,10.625,1.57627962849023,1.5,-5.555555555555557,0.25,33.333333333333336,0.25,0.0,0.5,0.125,-0.75,0.125,0.0,0.0,199.5,101.875,331.75,3,6,6.0,-10.0,1
507,0,0,-3,-10,0,-8,-1,-9,-88,-25.22222222222222,-15.013227513227514,-15.22222222222222,-12.35347159603246,-47.22222222222222,-27.905449770190412,-38.333333333333336,-30.77609277430865,-1.8888888888888888,-45.94594594594595,-1.1111111111111112,-52.63157894736842,-0.2222222222222222,0.0,-0.4444444444444444,-0.1111111111111111,-0.3333333333333333,-0.1111111111111111,0.0,0.0,-273.6666666666667,-119.0,-657.4444444444445,-6,11,-10.0,-8.658008658008654,-1
508,0,-1,1,6,-2,8,1,9,-10,16.0,-16.028878298598762,-39.7,-31.41486810551558,14.100000000000001,-10.062979189485215,-76.1,-8.790132232459381,-2.2,11.004784688995208,-1.9,-25.0,0.3,0.0,-0.6,0.2,0.3,0.1,0.0,0.0,-0.10000000000002274,-218.9,-234.79999999999995,6,0,4.0,13.13131313131312,0
509,1,-1,0,-10,-11,-1,-3,-4,15,13.32121212121212,-2.449304496403162,7.0242424242424235,-0.3467029984824812,36.763636363636365,6.524300130895572,14.636363636363633,-3.557335190343551,1.4060606060606062,-20.91503267973856,-0.3999999999999999,15.0,-0.4606060606060606,-0.0666666666666666,0.16363636363636358,-0.2848484848484849,0.2727272727272727,0.1818181818181818,0.0,-0.3333333333333333,258.91515151515154,1.5575757575757763,337.61212121212117,0,0,-21.0,18.774703557312264,1
510,0,-4,-5,5,-4,0,-3,-3,17,-15.416666666666657,-4.980771183658131,-12.649999999999997,-7.345372530720173,-16.716666666666683,-0.47978004585759493,-8.733333333333327,-0.47377635831922404,0.5499999999999996,15.204678362573105,-0.7333333333333334,0.7272727272727266,0.04999999999999999,-0.1333333333333333,0.2,0.1,-0.13333333333333336,-0.1666666666666667,0.0,0.0,128.5333333333333,-77.11666666666665,25.73333333333335,-1,2,1.0,17.934782608695656,0
511,1,-2,0,-1,-4,1,-1,0,7,15.307692307692307,-3.381321618936699,-4.61538461538462,-5.540016015067414,31.307692307692307,2.814056886937607,7.53846153846154,3.840139039516952,0.6153846153846154,4.631578947368425,0.3076923076923078,6.153846153846153,0.0769230769230769,-0.1538461538461538,0.3076923076923077,0.0,-0.23076923076923073,0.0769230769230769,-0.1538461538461538,0.0,163.23076923076923,24.384615384615373,288.8461538461538,-2,1,-5.0,10.666666666666671,1
512,0,2,0,-8,3,-10,0,-10,-53,-19.857142857142854,-0.3162510162892005,3.2857142857142847,6.399379051784734,-28.07142857142857,-0.6291458912471093,13.07142857142857,10.175572166851236,0.07142857142857117,-20.94117647058824,0.6428571428571429,30.555555555555557,-0.2142857142857142,0.0,-0.3571428571428571,-0.1428571428571428,-0.0357142857142857,0.3571428571428572,0.0,0.1785714285714286,-144.39285714285717,160.5,-5.321428571428555,-2,5,-5.0,-17.948717948717956,-1
513,0,2,4,-14,-3,-12,-2,-14,-80,-27.53333333333333,5.28702709153837,-15.2,4.258142688168942,-47.53333333333333,-16.29051951632597,-33.4,-15.7122123159859,-1.8666666666666667,-53.84615384615385,0.19999999999999996,5.555555555555557,-0.2,0.0,-0.3333333333333333,-0.1333333333333333,-0.3333333333333333,-0.1333333333333333,1.0,-0.0666666666666666,-238.0,-86.66666666666669,-475.1333333333333,-3,-4,-17.0,4.8148148148148096,-1
514,1,5,2,-1,2,-3,0,-3,-5,7.971153846153847,5.645030530372733,27.45192307692308,11.65082527139571,-2.302884615384613,0.05965740913681117,13.759615384615387,0.02156897717420847,-0.75,-13.436249285305891,-0.6730769230769231,-35.35353535353535,0.19711538461538458,0.3076923076923077,-0.0817307692307693,0.1057692307692307,-0.06730769230769229,0.0288461538461538,0.0769230769230769,-0.0625,-140.3221153846154,-77.91826923076923,-93.69711538461536,0,0,1.0,-6.403940886699502,-1
